"Name","code_course","max_student","register_student","branch","type","teacher","start_data","end_date","register_student_yesterday","priority","Days[0]","Days[1]","year_name","branch_id","product_id","Year","id","status","Course Name","Course Code","start_date","end_date"
"ספרות 2 - קיץ בג' 2019 ת""א - מגדלי אלון 01","306195101",45,24,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",חן זאוסמר,"0000-00-00","0000-00-00",24,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","70650319-E970-E011-A41E-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"9E0C0A8A-9DAE-E811-8A51-00505697537D","861650000;861650001","ספרות 2 - קיץ בג' 2019 ת""א - מגדלי אלון","306195100","0000-00-00","0000-00-00"
"ספרות 3 - קיץ בג' 2019 ת""א - מגדלי אלון 01","316195101",45,39,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",חן זאוסמר,"0000-00-00","0000-00-00",39,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D",BE5D9626-5F87-E011-942D-005056BD3748,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B3B7F906-9FAE-E811-8A51-00505697537D,"861650000;861650001","ספרות 3 - קיץ בג' 2019 ת""א - מגדלי אלון","316195100","0000-00-00","0000-00-00"
"תנ""ך 2 - קיץ בג' 2019 ת""א - מגדלי אלון 01","406195101",45,18,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",דליה שטיפמן,"0000-00-00","0000-00-00",18,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","1875F5C9-6087-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,DB700368-A2AE-E811-8A51-00505697537D,"861650000;861650001","תנ""ך 2 - קיץ בג' 2019 ת""א - מגדלי אלון","406195100","0000-00-00","0000-00-00"
"תנ""ך 3 - קיץ בג' 2019 ת""א - מגדלי אלון 01","416195101",45,42,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",דליה שטיפמן,"0000-00-00","0000-00-00",42,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","00EC817D-6187-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"4792571B-A3AE-E811-8A51-00505697537D","861650000;861650001","תנ""ך 3 - קיץ בג' 2019 ת""א - מגדלי אלון","416195100","0000-00-00","0000-00-00"
"גאוגרפיה 5 - קיץ בג' 2019 ת""א - מגדלי אלון 01","806195101",45,23,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",גל אלדג'ם,"0000-00-00","0000-00-00",23,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","4436122B-E970-E011-A41E-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"268DA762-A4AE-E811-8A51-00505697537D","861650000;861650001","גאוגרפיה 5 - קיץ בג' 2019 ת""א - מגדלי אלון","806195100","0000-00-00","0000-00-00"
"עברית 2 - קיץ בג' 2019 ת""א - מגדלי אלון 01","356195101",45,28,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",גילי תל אורן,"0000-00-00","0000-00-00",28,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","7EED8041-5F87-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"1EDD89FB-A4AE-E811-8A51-00505697537D","861650000;861650001","עברית 2 - קיץ בג' 2019 ת""א - מגדלי אלון","356195100","0000-00-00","0000-00-00"
"היסטוריה 2 יח' - 70% - קיץ בג' 2019 ת""א - מגדלי אלון 01","586195101",45,8,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",שראל פישר,"0000-00-00","0000-00-00",8,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","7BCEC1D6-9CAA-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,D7AC9C34-A5AE-E811-8A51-00505697537D,"861650000;861650001","היסטוריה 2 יח' - 70% - קיץ בג' 2019 ת""א - מגדלי אלון","586195100","0000-00-00","0000-00-00"
"אזרחות 2 - קיץ בג' 2019 ת""א - מגדלי אלון 01","716195101",45,31,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",שלומי סרגוסי,"0000-00-00","0000-00-00",31,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","007CDC6C-EA70-E011-A41E-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,B098A341-A5AE-E811-8A51-00505697537D,"861650000;861650001","אזרחות 2 - קיץ בג' 2019 ת""א - מגדלי אלון","716195100","0000-00-00","0000-00-00"
"היסטוריה 2 יח' - 30% - קיץ בג' 2019 ת""א - מגדלי אלון 01","596195101",45,1,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",שראל פישר,"0000-00-00","0000-00-00",1,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","0892D6FD-9CAA-E811-8A51-00505697537D",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,"23C417CA-A5AE-E811-8A51-00505697537D","861650000;861650001","היסטוריה 2 יח' - 30% - קיץ בג' 2019 ת""א - מגדלי אלון","596195100","0000-00-00","0000-00-00"
"היסטוריה 3 השלמה - קיץ בג' 2019 ת""א - מגדלי אלון 01","626195101",45,42,"ת""א - מגדלי אלון","861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אורלי חזקיהו,"0000-00-00","0000-00-00",42,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,"08C74B2E-B473-E811-B9FF-00505697537D","88AF9DA6-5F87-E011-942D-005056BD3748",אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,D79AAC6E-A6AE-E811-8A51-00505697537D,"861650000;861650001","היסטוריה 3 השלמה - קיץ בג' 2019 ת""א - מגדלי אלון","626195100","0000-00-00","0000-00-00"
מכינה פיסיקה - קיץ בג' 2019 כפר סבא 01,"896190701",45,5,כפר סבא,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אלמוג וינריב,"0000-00-00","0000-00-00",5,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,CAF39B86-F270-E011-A41E-005056BD3748,A042C4C0-ABAE-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,A63F5012-ACAE-E811-8A51-00505697537D,"861650000;861650001",מכינה פיסיקה - קיץ בג' 2019 כפר סבא,"896190700","0000-00-00","0000-00-00"
מכינה פיסיקה - קיץ בג' 2019 רחובות 01,"896193101",45,20,רחובות,"861650000;861650001;861650002;861650003;861650005;861650008;861650011;861650014;861650015;861650016;861650017;861650018;861650022",אייל שוורץ,"0000-00-00","0000-00-00",20,"1;2;3;4;5;6;7;8;9;10;11;13;14","861650000;861650001;861650002;861650003;861650004;861650005;861650006","861650000;861650002;861650003;861650004;861650005;861650006",אביב פס' 2019;אביב פס' 2021;חורף בג' 2018;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;קיץ בג' 2019;קיץ בג' 2021;קיץ פס' 2019;שנת 1111;שנת 2016;שנת 2017;שנת 2018;שנת 2019;שנת 2020,AC84A91C-1817-E411-A08B-005056BD5C9D,A042C4C0-ABAE-E811-8A51-00505697537D,אביב פס' 2018;אביב פס' 2019;אביב פס' 2020;אביב פס' 2021;אביב פס' 2022;אביב פס' 2023;אביב פס' 2024;אביב פס' 2025;אביב פס' 2026;אביב פס' 2027;חורף בג' 2019;חורף בג' 2020;חורף בג' 2021;חורף בג' 2022;חורף בג' 2023;חורף בג' 2024;חורף בג' 2025;חורף בג' 2027;חורף פס' 2017;חורף פס' 2018;חורף פס' 2019;חורף פס' 2020;חורף פס' 2021;חורף פס' 2022;חורף פס' 2023;חורף פס' 2024;חורף פס' 2025;חורף פס' 2026;חורף פס' 2027;סתיו פס' 2018;סתיו פס' 2019;סתיו פס' 2020;סתיו פס' 2021;סתיו פס' 2022;סתיו פס' 2023;סתיו פס' 2024;סתיו פס' 2025;סתיו פס' 2026;סתיו פס' 2027;קיץ בג' 2019;קיץ בג' 2020;קיץ בג' 2021;קיץ בג' 2022;קיץ בג' 2023;קיץ בג' 2024;קיץ בג' 2025;קיץ בג' 2026;קיץ בג' 2027;קיץ פס' 2018;קיץ פס' 2019;קיץ פס' 2020;קיץ פס' 2021;קיץ פ,D02A2D6F-ACAE-E811-8A51-00505697537D,"861650000;861650001",מכינה פיסיקה - קיץ בג' 2019 רחובות,"896193100","0000-00-00","0000-00-00"
